order_id,product_name
201901010000696,bottled water
201901010000696,soda
201901010000696,canned beer
201901010000697,other vegetables
201901010000697,curd
201901010000697,yogurt
201901010000697,curd cheese
201901010000697,margarine
201901010000697,cleaner
201901010000697,hygiene articles
201901010000698,rolls/buns
201901010000698,soda
201901010000698,fruit/vegetable juice
201901010000698,canned beer
201901010000698,white wine
201901010000698,long life bakery product
201901010000698,shopping bags
201901010000699,frankfurter
201901010000699,pip fruit
201901010000699,whole milk
201901010000699,rolls/buns
201901010000699,roll products 
201901010000700,yogurt
201901010000700,hygiene articles
201901010000700,newspapers
201901010000700,shopping bags
201901010000701,whole milk
201901010000701,curd
201901010000701,sliced cheese
201901010000701,cat food
201901010000701,coffee
201901010000702,bottled water
201901010000702,candy
201901010000703,frankfurter
201901010000703,beef
201901010000703,butter
201901010000704,rolls/buns
201901010000704,soda
201901010000704,snack products
201901010000704,shopping bags
201901010000705,whole milk
201901010000705,pastry
201901010000705,bottled water
201901010000705,hygiene articles
201901010000706,rolls/buns
201901010000707,chicken
201901010000707,onions
201901010000707,other vegetables
201901010000707,whole milk
201901010000707,brown bread
201901010000707,white wine
201901010000707,red/blush wine
201901010000708,tropical fruit
201901010000708,onions
201901010000708,whole milk
201901010000708,butter
201901010000708,dishes
201901010000709,sausage
201901010000709,turkey
201901010000709,other vegetables
201901010000709,yogurt
201901010000709,brown bread
201901010000709,oil
201901010000709,hygiene articles
201901010000709,shopping bags
201901010000710,sausage
201901010000710,other vegetables
201901010000710,whole milk
201901010000710,curd
201901010000710,hard cheese
201901010000710,soda
201901010000710,candy
201901010000710,newspapers
201901010000711,frankfurter
201901010000711,citrus fruit
201901010000711,pastry
201901010000711,margarine
201901010000711,ready soups
201901010000711,instant coffee
201901010000711,shopping bags
201901010000712,UHT-milk
201901010000712,frozen dessert
201901010000712,fruit/vegetable juice
201901010000712,decalcifier
201901010000712,newspapers
201901010000713,rolls/buns
201901010000713,newspapers
201901010000714,canned beer
201901010000715,yogurt
201901010000715,specialty bar
201901010000716,whipped/sour cream
201901010000716,specialty bar
201901010000717,rolls/buns
201901010000717,canned beer
201901010000718,rolls/buns
201901010000719,beverages
201901010000719,rolls/buns
201901010000720,rolls/buns
201901010000721,rolls/buns
201901010000721,shopping bags
201901010000722,bottled beer
201901010000723,citrus fruit
201901010000723,curd
201901010000723,yogurt
201901010000723,sliced cheese
201901010000723,rolls/buns
201901010000723,oil
201901010000723,bottled water
201901010000724,bottled water
201901010000724,soda
201901010000725,pastry
201901010000726,domestic eggs
201901010000726,rolls/buns
201901010000726,pastry
201901010000726,coffee
201901010000726,candles
201901010000727,beef
201901010000727,pip fruit
201901010000727,root vegetables
201901010000727,rolls/buns
201901010000727,margarine
201901010000728,spread cheese
201901010000728,rolls/buns
201901010000728,bottled water
201901010000728,newspapers
201901010000729,tropical fruit
201901010000729,spread cheese
201901010000729,rolls/buns
201901010000729,soda
201901010000730,packaged fruit/vegetables
201901010000730,canned beer
201901010000730,candles
201901010000731,whole milk
201901010000731,yogurt
201901010000731,bottled beer
201901010000731,white wine
201901010000731,salty snack
201901010000731,napkins
201901010000732,meat
201901010000732,beef
201901010000732,other vegetables
201901010000732,whole milk
201901010000732,butter
201901010000732,domestic eggs
201901010000732,rolls/buns
201901010000733,onions
201901010000733,whole milk
201901010000733,bottled beer
201901010000733,liquor (appetizer)
201901010000733,detergent
201901010000733,dishes
201901010000734,frankfurter
201901010000734,grapes
201901010000734,other vegetables
201901010000734,butter milk
201901010000734,UHT-milk
201901010000734,brown bread
201901010000734,margarine
201901010000734,organic products
201901010000734,bottled water
201901010000734,soda
201901010000735,beef
201901010000735,rolls/buns
201901010000735,bottled beer
201901010000736,beef
201901010000737,sausage
201901010000737,bottled beer
201901010000737,liquor (appetizer)
201901010000738,chicken
201901010000738,onions
201901010000738,herbs
201901010000738,hygiene articles
201901010000739,canned beer
201901010000740,sausage
201901010000740,root vegetables
201901010000740,other vegetables
201901010000740,whole milk
201901010000740,bottled beer
201901010000740,seasonal products
201901010000741,tropical fruit
201901010000741,whole milk
201901010000741,curd
201901010000741,yogurt
201901010000741,whipped/sour cream
201901010000742,frankfurter
201901010000742,rolls/buns
201901010000742,soda
201901010000742,abrasive cleaner
201901010000742,newspapers
201901010000742,flower (seeds)
201901010000743,sausage
201901010000743,tropical fruit
201901010000743,semi-finished bread
201901010000744,beef
201901010000744,tropical fruit
201901010000744,root vegetables
201901010000744,yogurt
201901010000745,tropical fruit
201901010000745,pastry
201901010000745,flour
201901010000745,rum
201901010000746,yogurt
201901010000747,frankfurter
201901010000747,rolls/buns
201901010000747,mustard
201901010000748,bottled beer
201901010000749,grapes
201901010000749,soda
201901010000750,beverages
201901010000750,rolls/buns
201901010000751,curd
201901010000751,bottled beer
201901010000751,pot plants
201901010000752,ice cream
201901010000752,sugar
201901010000752,flower (seeds)
201901010000753,sausage
201901010000753,rolls/buns
201901010000753,soda
201901010000753,canned beer
201901010000753,shopping bags
201901010000754,other vegetables
201901010000755,dessert
201901010000755,beverages
201901010000755,bottled water
201901010000756,decalcifier
201901010000757,canned beer
201901010000758,coffee
201901010000759,berries
201901010000759,other vegetables
201901010000759,whole milk
201901010000759,whipped/sour cream
201901010000760,pork
201901010000760,tropical fruit
201901010000760,rolls/buns
201901010000760,semi-finished bread
201901010000760,bottled beer
201901010000760,newspapers
201901010000761,frankfurter
201901010000761,chicken
201901010000761,pork
201901010000761,citrus fruit
201901010000761,other vegetables
201901010000761,whole milk
201901010000761,butter milk
201901010000761,whipped/sour cream
201901010000761,cream cheese 
201901010000761,frozen dessert
201901010000761,domestic eggs
201901010000761,rolls/buns
201901010000761,sugar
201901010000761,baking powder
201901010000762,pork
201901010000762,beef
201901010000762,whole milk
201901010000762,domestic eggs
201901010000762,bottled water
201901010000762,bottled beer
201901010000762,hygiene articles
201901010000763,frankfurter
201901010000763,pork
201901010000763,citrus fruit
201901010000763,root vegetables
201901010000763,onions
201901010000763,other vegetables
201901010000763,packaged fruit/vegetables
201901010000763,cat food
201901010000763,bottled water
201901010000764,frozen dessert
201901010000764,brandy
201901010000765,chicken
201901010000765,other vegetables
201901010000765,packaged fruit/vegetables
201901010000765,condensed milk
201901010000765,frozen vegetables
201901010000765,fruit/vegetable juice
201901010000766,vinegar
201901010000766,oil
201901010000767,rolls/buns
201901010000767,soda
201901010000767,specialty bar
201901010000768,whole milk
201901010000769,pork
201901010000769,root vegetables
201901010000769,whole milk
201901010000769,whipped/sour cream
201901010000770,rolls/buns
201901010000770,newspapers
201901010000771,grapes
201901010000771,other vegetables
201901010000771,zwieback
201901010000771,Instant food products
201901010000771,dishes
201901010000772,frankfurter
201901010000772,citrus fruit
201901010000772,whipped/sour cream
201901010000772,cream cheese 
201901010000772,rolls/buns
201901010000772,baking powder
201901010000772,seasonal products
201901010000772,napkins
201901010000773,finished products
201901010000773,root vegetables
201901010000773,packaged fruit/vegetables
201901010000773,yogurt
201901010000773,specialty cheese
201901010000773,frozen vegetables
201901010000773,ice cream
201901010000773,soda
201901010000773,bottled beer
201901010000774,onions
201901010000774,other vegetables
201901010000774,flour
201901010000775,tropical fruit
201901010000775,whole milk
201901010000775,rolls/buns
201901010000776,other vegetables
201901010000776,cream cheese 
201901010000776,tea
201901010000776,chocolate
201901010000776,chocolate marshmallow
201901010000777,ham
201901010000777,turkey
201901010000777,beef
201901010000777,other vegetables
201901010000777,whole milk
201901010000777,pot plants
201901010000778,other vegetables
201901010000778,whole milk
201901010000778,margarine
201901010000778,bottled beer
201901010000779,curd
201901010000780,sausage
201901010000780,beef
201901010000780,other vegetables
201901010000781,canned beer
201901010000781,liquor (appetizer)
201901010000781,chewing gum
201901010000782,ham
201901010000782,chicken
201901010000782,citrus fruit
201901010000782,berries
201901010000782,onions
201901010000782,whole milk
201901010000782,curd
201901010000782,yogurt
201901010000782,frozen vegetables
201901010000782,rolls/buns
201901010000782,margarine
201901010000782,soda
201901010000782,liquor (appetizer)
201901010000782,cake bar
201901010000782,candy
201901010000782,seasonal products
201901010000782,skin care
201901010000783,packaged fruit/vegetables
201901010000783,whole milk
201901010000783,dessert
201901010000783,yogurt
201901010000783,UHT-milk
201901010000783,margarine
201901010000783,bottled water
201901010000783,long life bakery product
201901010000784,meat
201901010000784,rolls/buns
201901010000784,soda
201901010000784,specialty bar
201901010000785,whole milk
201901010000785,dessert
201901010000786,canned beer
201901010000787,chicken
201901010000787,UHT-milk
201901010000787,rolls/buns
201901010000787,coffee
201901010000787,long life bakery product
201901010000787,house keeping products
201901010000788,rolls/buns
201901010000788,red/blush wine
201901010000788,newspapers
201901010000789,pet care
201901010000789,bottled water
201901010000790,root vegetables
201901010000790,other vegetables
201901010000790,soda
201901010000790,shopping bags
201901010000791,pastry
201901010000792,frankfurter
201901010000792,hamburger meat
201901010000792,whole milk
201901010000792,domestic eggs
201901010000792,rolls/buns
201901010000792,brown bread
201901010000792,margarine
201901010000792,bottled water
201901010000792,flower (seeds)
201901010000793,chicken
201901010000793,grapes
201901010000793,whole milk
201901010000793,whipped/sour cream
201901010000793,mayonnaise
201901010000794,frozen dessert
201901010000794,semi-finished bread
201901010000795,citrus fruit
201901010000795,tropical fruit
201901010000795,grapes
201901010000795,yogurt
201901010000795,rolls/buns
201901010000795,margarine
201901010000795,canned fruit
201901010000795,bottled water
201901010000795,soda
201901010000795,misc. beverages
201901010000795,candy
201901010000795,female sanitary products
201901010000795,shopping bags
201901010000796,sausage
201901010000796,pork
201901010000796,beef
201901010000796,berries
201901010000796,root vegetables
201901010000796,whole milk
201901010000796,butter
201901010000796,rolls/buns
201901010000796,cat food
201901010000796,bottled water
201901010000796,newspapers
201901010000797,root vegetables
201901010000797,onions
201901010000797,other vegetables
201901010000797,packaged fruit/vegetables
201901010000797,whole milk
201901010000797,whipped/sour cream
201901010000797,frozen vegetables
201901010000797,rolls/buns
201901010000797,pasta
201901010000797,soups
201901010000797,baking powder
201901010000797,soda
201901010000797,detergent
201901010000798,root vegetables
201901010000798,whole milk
201901010000798,yogurt
201901010000798,rolls/buns
201901010000799,bottled beer
201901010000800,frankfurter
201901010000800,canned beer
201901010000801,root vegetables
201901010000801,whole milk
201901010000801,butter
201901010000801,coffee
201901010000802,berries
201901010000802,other vegetables
201901010000802,whipped/sour cream
201901010000802,UHT-milk
201901010000802,bottled water
201901010000802,soda
201901010000802,hygiene articles
201901010000802,newspapers
201901010000803,hamburger meat
201901010000804,tropical fruit
201901010000804,whole milk
201901010000804,rolls/buns
201901010000804,semi-finished bread
201901010000804,margarine
201901010000804,fruit/vegetable juice
201901010000804,long life bakery product
201901010000804,newspapers
201901010000805,frankfurter
201901010000805,pork
201901010000805,beverages
201901010000805,frozen meals
201901010000805,waffles
201901010000806,frankfurter
201901010000806,sausage
201901010000806,frozen fish
201901010000806,margarine
201901010000806,specialty bar
201901010000807,soda
201901010000807,newspapers
201901010000808,ice cream
201901010000809,beef
201901010000809,whole milk
201901010000809,frozen vegetables
201901010000809,brown bread
201901010000809,pastry
201901010000809,coffee
201901010000810,whole milk
201901010000810,pastry
201901010000810,bottled water
201901010000810,newspapers
201901010000810,photo/film
201901010000811,pork
201901010000811,fish
201901010000811,whole milk
201901010000811,butter
201901010000811,curd
201901010000811,yogurt
201901010000811,whipped/sour cream
201901010000811,flour
201901010000811,sugar
201901010000812,whole milk
201901010000812,chewing gum
201901010000813,bottled beer
201901010000814,pork
201901010000814,grapes
201901010000814,UHT-milk
201901010000814,brown bread
201901010000814,margarine
201901010000815,root vegetables
201901010000815,pot plants
201901010000816,canned beer
201901010000817,citrus fruit
201901010000817,root vegetables
201901010000817,whole milk
201901010000817,butter
201901010000817,whipped/sour cream
201901010000817,oil
201901010000817,mustard
201901010000817,bottled water
201901010000817,bottled beer
201901010000818,pip fruit
201901010000818,herbs
201901010000818,other vegetables
201901010000818,whole milk
201901010000818,coffee
201901010000818,female sanitary products
201901010000818,hygiene articles
201901010000818,shopping bags
201901010000819,root vegetables
201901010000819,dessert
201901010000819,yogurt
201901010000819,cream cheese 
201901010000819,rice
201901010000820,tropical fruit
201901010000820,curd
201901010000820,rolls/buns
201901010000820,organic products
201901010000820,newspapers
201901010000821,beef
201901010000821,root vegetables
201901010000821,other vegetables
201901010000821,whole milk
201901010000821,butter
201901010000821,soft cheese
201901010000821,hard cheese
201901010000821,domestic eggs
201901010000821,pasta
201901010000821,coffee
201901010000821,candles
201901010000822,chicken
201901010000822,pork
201901010000822,whole milk
201901010000822,butter
201901010000822,white bread
201901010000823,citrus fruit
201901010000823,grapes
201901010000823,whole milk
201901010000823,rolls/buns
201901010000823,pastry
201901010000823,oil
201901010000823,margarine
201901010000823,candles
201901010000823,newspapers
201901010000824,meat
201901010000824,beef
201901010000824,tropical fruit
201901010000824,pip fruit
201901010000824,other vegetables
201901010000824,whipped/sour cream
201901010000824,soft cheese
201901010000824,frozen meals
201901010000824,margarine
201901010000824,coffee
201901010000824,fruit/vegetable juice
201901010000824,pot plants
201901010000825,cream cheese 
201901010000825,spread cheese
201901010000825,rolls/buns
201901010000826,citrus fruit
201901010000826,herbs
201901010000826,whole milk
201901010000826,bottled water
201901010000826,bottled beer
201901010000826,pot plants
201901010000827,specialty bar
201901010000828,meat
201901010000828,other vegetables
201901010000828,whole milk
201901010000828,beverages
201901010000828,rolls/buns
201901010000828,margarine
201901010000828,chocolate
201901010000828,napkins
201901010000828,newspapers
201901010000829,citrus fruit
201901010000829,tropical fruit
201901010000829,pip fruit
201901010000830,frankfurter
201901010000830,beef
201901010000830,tropical fruit
201901010000830,root vegetables
201901010000830,packaged fruit/vegetables
201901010000830,whole milk
201901010000830,frozen vegetables
201901010000831,citrus fruit
201901010000831,whole milk
201901010000832,turkey
201901010000832,root vegetables
201901010000832,other vegetables
201901010000832,curd
201901010000832,bottled beer
201901010000832,specialty chocolate
201901010000833,citrus fruit
201901010000833,onions
201901010000833,whole milk
201901010000833,curd
201901010000833,yogurt
201901010000833,rolls/buns
201901010000833,pasta
201901010000833,mustard
201901010000833,dog food
201901010000833,canned beer
201901010000834,sausage
201901010000834,domestic eggs
201901010000835,newspapers
201901010000836,whole milk
201901010000836,yogurt
201901010000837,yogurt
201901010000838,yogurt
201901010000839,bottled water
201901010000840,berries
201901010000840,whole milk
201901010000840,whipped/sour cream
201901010000840,domestic eggs
201901010000841,packaged fruit/vegetables
201901010000841,whole milk
201901010000841,rolls/buns
201901010000841,pastry
201901010000842,frankfurter
201901010000842,soda
201901010000843,nuts/prunes
201901010000843,whole milk
201901010000843,semi-finished bread
201901010000843,jam
201901010000843,soda
201901010000843,pot plants
201901010000843,shopping bags
201901010000844,citrus fruit
201901010000844,other vegetables
201901010000844,packaged fruit/vegetables
201901010000844,whole milk
201901010000844,butter
201901010000844,whipped/sour cream
201901010000844,flour
201901010000844,sugar
201901010000844,coffee
201901010000844,soda
201901010000844,sparkling wine
201901010000844,dishes
201901010000845,beef
201901010000845,citrus fruit
201901010000845,root vegetables
201901010000845,onions
201901010000845,curd
201901010000845,hard cheese
201901010000845,rolls/buns
201901010000845,fruit/vegetable juice
201901010000846,whole milk
201901010000846,yogurt
201901010000846,frozen vegetables
201901010000846,coffee
201901010000846,canned beer
201901010000846,napkins
201901010000847,other vegetables
201901010000847,whipped/sour cream
201901010000848,beef
201901010000848,other vegetables
201901010000849,fish
201901010000849,berries
201901010000849,other vegetables
201901010000849,whole milk
201901010000849,dessert
201901010000849,yogurt
201901010000849,spread cheese
201901010000849,coffee
201901010000849,white wine
201901010000849,red/blush wine
201901010000850,other vegetables
201901010000850,whole milk
201901010000850,curd
201901010000850,frozen vegetables
201901010000850,domestic eggs
201901010000850,sugar
201901010000850,instant coffee
201901010000850,newspapers
201901010000851,tropical fruit
201901010000851,berries
201901010000851,root vegetables
201901010000851,whole milk
201901010000851,butter
201901010000851,yogurt
201901010000851,whipped/sour cream
201901010000851,sliced cheese
201901010000851,hard cheese
201901010000851,specialty chocolate
201901010000851,napkins
201901010000852,coffee
201901010000853,sausage
201901010000853,pork
201901010000853,other vegetables
201901010000853,frozen fish
201901010000853,rolls/buns
201901010000853,semi-finished bread
201901010000853,artif. sweetener
201901010000853,ready soups
201901010000853,bottled water
201901010000853,hygiene articles
201901010000853,newspapers
201901010000854,meat
201901010000854,root vegetables
201901010000854,whipped/sour cream
201901010000854,beverages
201901010000854,cream cheese 
201901010000854,waffles
201901010000854,dishes
201901010000855,chicken
201901010000855,tropical fruit
201901010000855,pip fruit
201901010000855,root vegetables
201901010000855,other vegetables
201901010000855,packaged fruit/vegetables
201901010000855,butter
201901010000855,rolls/buns
201901010000855,margarine
201901010000855,sugar
201901010000855,rum
201901010000855,long life bakery product
201901010000855,abrasive cleaner
201901010000856,berries
201901010000856,whole milk
201901010000856,whipped/sour cream
201901010000856,margarine
201901010000856,organic products
201901010000856,fruit/vegetable juice
201901010000856,shopping bags
201901010000857,frozen meals
201901010000857,misc. beverages
201901010000858,whipped/sour cream
201901010000859,beef
201901010000859,root vegetables
201901010000859,bottled beer
201901010000859,chocolate
201901010000859,shopping bags
201901010000860,chicken
201901010000860,pork
201901010000860,other vegetables
201901010000860,whole milk
201901010000860,whipped/sour cream
201901010000860,UHT-milk
201901010000860,domestic eggs
201901010000860,rolls/buns
201901010000860,bottled water
201901010000860,soda
201901010000860,fruit/vegetable juice
201901010000860,bottled beer
201901010000861,chicken
201901010000861,pork
201901010000861,hamburger meat
201901010000861,pip fruit
201901010000861,nuts/prunes
201901010000861,root vegetables
201901010000861,other vegetables
201901010000861,whole milk
201901010000861,spread cheese
201901010000861,frozen potato products
201901010000861,brown bread
201901010000861,Instant food products
201901010000861,soda
201901010000861,fruit/vegetable juice
201901010000861,shopping bags
201901010000862,beef
201901010000862,tropical fruit
201901010000862,root vegetables
201901010000862,herbs
201901010000862,other vegetables
201901010000862,whole milk
201901010000862,yogurt
201901010000862,hard cheese
201901010000862,rolls/buns
201901010000862,brown bread
201901010000862,bottled water
201901010000862,bottled beer
201901010000862,salty snack
201901010000862,shopping bags
201901010000863,packaged fruit/vegetables
201901010000863,pickled vegetables
201901010000864,sugar
201901010000865,frankfurter
201901010000865,sausage
201901010000865,beef
201901010000865,root vegetables
201901010000865,packaged fruit/vegetables
201901010000865,whole milk
201901010000865,dessert
201901010000865,yogurt
201901010000865,sliced cheese
201901010000865,ice cream
201901010000865,rolls/buns
201901010000865,soda
201901010000866,berries
201901010000866,frozen vegetables
201901010000866,pet care
201901010000866,instant coffee
201901010000867,bottled water
201901010000867,soda
201901010000867,chewing gum
201901010000867,napkins
201901010000868,sausage
201901010000868,chicken
201901010000868,citrus fruit
201901010000868,berries
201901010000868,root vegetables
201901010000868,curd
201901010000868,beverages
201901010000868,abrasive cleaner
201901010000869,whole milk
201901010000869,UHT-milk
201901010000869,domestic eggs
201901010000869,soda
201901010000869,fruit/vegetable juice
201901010000869,dishes
201901010000869,newspapers
201901010000870,ice cream
201901010000870,rolls/buns
201901010000871,frankfurter
201901010000871,citrus fruit
201901010000871,tropical fruit
201901010000871,rolls/buns
201901010000872,root vegetables
201901010000872,whole milk
201901010000872,white bread
201901010000872,brown bread
201901010000872,sweet spreads
201901010000872,dog food
201901010000872,brandy
201901010000872,shopping bags
201901010000873,sausage
201901010000873,rolls/buns
201901010000873,specialty chocolate
201901010000874,sausage
201901010000874,ham
201901010000874,citrus fruit
201901010000874,tropical fruit
201901010000874,berries
201901010000874,packaged fruit/vegetables
201901010000874,whole milk
201901010000874,whipped/sour cream
201901010000874,sliced cheese
201901010000874,pastry
201901010000874,sugar
201901010000874,baking powder
201901010000875,beef
201901010000875,root vegetables
201901010000875,whole milk
201901010000875,cream cheese 
201901010000876,fruit/vegetable juice
201901010000877,sugar
201901010000877,hygiene articles
201901010000878,berries
201901010000878,whipped/sour cream
201901010000879,yogurt
201901010000879,beverages
201901010000879,coffee
201901010000880,pork
201901010000880,beef
201901010000881,bottled beer
201901010000881,shopping bags
201901010000882,curd
201901010000882,butter milk
201901010000882,yogurt
201901010000882,sliced cheese
201901010000882,coffee
201901010000883,beef
201901010000883,Instant food products
201901010000883,canned beer
201901010000884,pork
201901010000884,berries
201901010000884,whipped/sour cream
201901010000884,beverages
201901010000884,flour
201901010000884,oil
201901010000884,soda
201901010000884,chocolate
201901010000884,newspapers
201901010000885,white bread
201901010000886,grapes
201901010000886,whole milk
201901010000886,processed cheese
201901010000886,rolls/buns
201901010000886,white bread
201901010000886,fruit/vegetable juice
201901010000887,potato products
201901010000887,flower (seeds)
201901010000888,root vegetables
201901010000888,onions
201901010000888,yogurt
201901010000888,rolls/buns
201901010000888,coffee
201901010000888,bottled water
201901010000888,dishes
201901010000889,chicken
201901010000889,hamburger meat
201901010000889,UHT-milk
201901010000889,soda
201901010000889,canned beer
201901010000889,bathroom cleaner
201901010000889,newspapers
201901010000890,chicken
201901010000890,other vegetables
201901010000890,salt
201901010000891,fish
201901010000891,cream cheese 
201901010000891,coffee
201901010000892,canned beer
201901010000893,other vegetables
201901010000893,whole milk
201901010000893,frozen meals
201901010000893,rolls/buns
201901010000893,brown bread
201901010000893,napkins
201901010000894,chicken
201901010000894,pork
201901010000894,whole milk
201901010000894,frozen vegetables
201901010000894,brown bread
201901010000894,vinegar
201901010000894,bottled beer
201901010000894,red/blush wine
201901010000894,newspapers
201901010000895,other vegetables
201901010000895,misc. beverages
201901010000896,tropical fruit
201901010000896,whole milk
201901010000897,whole milk
201901010000897,cake bar
201901010000897,newspapers
201901010000898,beef
201901010000898,hamburger meat
201901010000898,berries
201901010000898,pastry
201901010000898,hygiene articles
201901010000899,sausage
201901010000899,grapes
201901010000899,rolls/buns
201901010000899,soda
201901010000899,salty snack
201901010000900,whole milk
201901010000900,rolls/buns
201901010000900,chocolate
201901010000901,rolls/buns
201901010000901,soda
201901010000902,citrus fruit
201901010000902,tropical fruit
201901010000902,pip fruit
201901010000902,other vegetables
201901010000903,whole milk
201901010000903,sliced cheese
201901010000903,domestic eggs
201901010000903,artif. sweetener
201901010000903,bottled water
201901010000903,soda
201901010000903,shopping bags
201901010000904,pastry
201901010000904,soda
201901010000904,bottled beer
201901010000905,tropical fruit
201901010000905,other vegetables
201901010000905,whole milk
201901010000905,yogurt
201901010000905,soft cheese
201901010000905,hard cheese
201901010000905,spread cheese
201901010000905,curd cheese
201901010000905,frozen vegetables
201901010000905,ice cream
201901010000905,pastry
201901010000905,coffee
201901010000905,fruit/vegetable juice
201901010000905,hygiene articles
201901010000906,sliced cheese
201901010000906,pastry
201901010000906,newspapers
201901010000907,soda
201901010000908,ham
201901010000908,citrus fruit
201901010000908,whole milk
201901010000908,dessert
201901010000908,frozen meals
201901010000908,coffee
201901010000908,popcorn
201901010000908,shopping bags
201901010000909,salty snack
201901010000910,whole milk
201901010000910,curd
201901010000910,cream cheese 
201901010000910,flour
201901010000910,coffee
201901010000910,bottled water
201901010000910,misc. beverages
201901010000910,newspapers
201901010000911,root vegetables
201901010000911,whipped/sour cream
201901010000912,soda
201901010000912,canned beer
201901010000912,shopping bags
201901010000913,curd
201901010000913,roll products 
201901010000913,margarine
201901010000913,bottled water
201901010000913,canned beer
201901010000913,white wine
201901010000913,dish cleaner
201901010000914,bottled water
201901010000914,soda
201901010000914,fruit/vegetable juice
201901010000914,bottled beer
201901010000914,napkins
201901010000915,packaged fruit/vegetables
201901010000915,pot plants
201901010000916,tropical fruit
201901010000916,root vegetables
201901010000916,frozen vegetables
201901010000916,ice cream
201901010000916,bottled water
201901010000916,cling film/bags
201901010000917,ham
201901010000917,beef
201901010000917,grapes
201901010000917,yogurt
201901010000917,whipped/sour cream
201901010000917,domestic eggs
201901010000917,white bread
201901010000917,pastry
201901010000917,bottled water
201901010000917,fruit/vegetable juice
201901010000917,white wine
201901010000917,salty snack
201901010000917,chocolate
201901010000917,newspapers
201901010000917,shopping bags
201901010000918,pork
201901010000918,citrus fruit
201901010000918,UHT-milk
201901010000918,brown bread
201901010000918,soda
201901010000918,bottled beer
201901010000918,canned beer
201901010000918,long life bakery product
201901010000919,beverages
201901010000919,rolls/buns
201901010000919,soda
201901010000919,misc. beverages
201901010000919,liqueur
201901010000919,cake bar
201901010000920,sausage
201901010000920,rolls/buns
201901010000920,soda
201901010000921,sausage
201901010000921,citrus fruit
201901010000921,whole milk
201901010000921,yogurt
201901010000921,rolls/buns
201901010000921,bottled water
201901010000921,soda
201901010000921,napkins
201901010000922,root vegetables
201901010000922,whole milk
201901010000922,butter
201901010000922,yogurt
201901010000922,cream cheese 
201901010000922,frozen fish
201901010000922,shopping bags
201901010000923,whole milk
201901010000923,cream cheese 
201901010000924,frankfurter
201901010000924,turkey
201901010000924,root vegetables
201901010000924,other vegetables
201901010000924,yogurt
201901010000924,rolls/buns
201901010000924,pastry
201901010000924,ready soups
201901010000925,soda
201901010000925,shopping bags
201901010000926,soda
201901010000926,bottled beer
201901010000927,frankfurter
201901010000927,popcorn
201901010000928,berries
201901010000928,whole milk
201901010000928,whipped/sour cream
201901010000928,pickled vegetables
201901010000928,detergent
201901010000928,newspapers
201901010000929,canned beer
201901010000930,frankfurter
201901010000930,pork
201901010000930,white bread
201901010000930,canned vegetables
201901010000930,soda
201901010000931,frankfurter
201901010000931,hamburger meat
201901010000931,whole milk
201901010000931,butter
201901010000931,curd
201901010000931,flour
201901010000931,rice
201901010000931,oil
201901010000931,sugar
201901010000931,mustard
201901010000931,salty snack
201901010000931,chocolate
201901010000931,chocolate marshmallow
201901010000931,dish cleaner
201901010000931,dental care
201901010000932,berries
201901010000932,root vegetables
201901010000932,whole milk
201901010000932,beverages
201901010000932,sugar
201901010000932,soups
201901010000932,coffee
201901010000932,shopping bags
201901010000933,frankfurter
201901010000933,rolls/buns
201901010000934,newspapers
201901010000935,frozen fish
201901010000935,newspapers
201901010000936,tropical fruit
201901010000936,newspapers
201901010000937,beef
201901010000937,grapes
201901010000937,berries
201901010000937,whole milk
201901010000937,yogurt
201901010000937,rolls/buns
201901010000937,newspapers
201901010000937,pot plants
201901010000938,rolls/buns
201901010000938,coffee
201901010000938,instant coffee
201901010000938,salty snack
201901010000938,specialty chocolate
201901010000939,specialty chocolate
201901010000939,pot plants
201901010000940,sparkling wine
201901010000940,dish cleaner
201901010000941,citrus fruit
201901010000941,napkins
201901010000941,shopping bags
201901010000942,onions
201901010000942,herbs
201901010000942,bottled beer
201901010000943,whole milk
201901010000943,pastry
201901010000943,detergent
201901010000943,candles
201901010000944,photo/film
201901010000945,hamburger meat
201901010000946,other vegetables
201901010000946,whole milk
201901010000946,white bread
201901010000946,chewing gum
201901010000947,whole milk
201901010000947,rolls/buns
201901010000947,shopping bags
201901010000948,pork
201901010000948,tropical fruit
201901010000948,grapes
201901010000948,hard cheese
201901010000948,soda
201901010000948,napkins
201901010000948,shopping bags
201901010000949,tropical fruit
201901010000949,grapes
201901010000949,berries
201901010000949,other vegetables
201901010000949,whole milk
201901010000949,butter
201901010000949,dessert
201901010000949,yogurt
201901010000949,whipped/sour cream
201901010000949,ice cream
201901010000949,pastry
201901010000949,salt
201901010000949,baking powder
201901010000949,bottled water
201901010000949,misc. beverages
201901010000949,fruit/vegetable juice
201901010000949,canned beer
201901010000949,specialty chocolate
201901010000949,pot plants
201901010000950,chicken
201901010000950,pork
201901010000950,citrus fruit
201901010000950,other vegetables
201901010000950,whipped/sour cream
201901010000950,white bread
201901010000950,chewing gum
201901010000950,pot plants
201901010000951,other vegetables
201901010000951,chewing gum
201901010000952,sausage
201901010000952,bottled water
201901010000952,red/blush wine
201901010000953,whole milk
201901010000953,whipped/sour cream
201901010000953,baking powder
201901010000954,rolls/buns
201901010000954,coffee
201901010000955,hygiene articles
201901010000956,ice cream
201901010000956,newspapers
201901010000957,curd
201901010000957,whipped/sour cream
201901010000957,domestic eggs
